season,week,teamOwner,teamName,teamPoints,playerRosterPosition,playerNameAndInfo,playerPoints,playerOpponent,playerGameStatus
2018,10,Sam,Downtown Brown,105.74,RB,S. Michel RB - NE ,3.1,@TEN,"Loss, 10-34"
2018,10,Sam,Downtown Brown,105.74,WR,A. Brown WR - PIT ,15.6,CAR,"Win, 52-21"
2018,10,Sam,Downtown Brown,105.74,WR,K. Allen WR - LAC ,12.7,@LV,"Win, 20-6"
2018,10,Sam,Downtown Brown,105.74,TE,J. Doyle TE - IND ,3.6,JAX,"Win, 29-26"
2018,10,Sam,Downtown Brown,105.74,W/R,K. Drake RB - MIA ,3.8,@GB,"Loss, 12-31"
2018,10,Sam,Downtown Brown,105.74,K,R. Gould K - SF ,13.0,NYG,"Loss, 23-27"
2018,10,Sam,Downtown Brown,105.74,DEF,Colts DEF ,2.0,JAX,"Win, 29-26"
2018,10,Sam,Downtown Brown,105.74,DP,L. David LB - TB ,7.0,WAS,"Loss, 3-16"
2018,10,Sam,Downtown Brown,105.74,BN,M. Jones WR - DET ,5.5,@CHI,"Loss, 22-34"
2018,10,Sam,Downtown Brown,105.74,BN,D. Martin RB - LV ,9.2,LAC,"Loss, 6-20"
2018,10,Sam,Downtown Brown,105.74,BN,C. Wentz QB - PHI ,21.1,DAL,"Loss, 20-27"
2018,10,Sam,Downtown Brown,105.74,BN,A. Hooper TE - ATL ,11.6,@CLE,"Loss, 16-28"
2018,10,Sam,Downtown Brown,105.74,BN,R. Freeman RB - DEN ,0.0,Bye,  
2018,10,Sam,Downtown Brown,105.74,BN,D. Bailey K - MIN ,0.0,Bye,  
2018,10,Brian,DaHazzelhoffs,76.86,QB,T. Brady QB - NE ,10.76,@TEN,"Loss, 10-34"
2018,10,Brian,DaHazzelhoffs,76.86,RB,M. Davis RB - SEA ,14.0,@LA,"Loss, 31-36"
2018,10,Brian,DaHazzelhoffs,76.86,RB,K. Hunt RB ,9.6,Bye,  
2018,10,Brian,DaHazzelhoffs,76.86,WR,B. Cooks WR - LA ,16.9,SEA,"Win, 36-31"
2018,10,Brian,DaHazzelhoffs,76.86,WR,T. Boyd WR - CIN ,6.5,NO,"Loss, 14-51"
2018,10,Brian,DaHazzelhoffs,76.86,TE,C. Herndon TE - NYJ ,3.9,BUF,"Loss, 10-41"
2018,10,Brian,DaHazzelhoffs,76.86,W/R,D. Funchess WR - CAR ,3.2,@PIT,"Loss, 21-52"
2018,10,Brian,DaHazzelhoffs,76.86,K,C. Parkey K - CHI ,0.0,DET,"Win, 34-22"
2018,10,Brian,DaHazzelhoffs,76.86,DEF,Rams DEF ,5.0,SEA,"Win, 36-31"
2018,10,Brian,DaHazzelhoffs,76.86,DP,D. Leonard LB - IND ,7.0,JAX,"Win, 29-26"
2018,10,Brian,DaHazzelhoffs,76.86,BN,R. Gronkowski TE - NE ,0.0,@TEN,"Loss, 10-34"
2018,10,Brian,DaHazzelhoffs,76.86,BN,P. Rivers QB - LAC ,15.02,@LV,"Win, 20-6"
2018,10,Brian,DaHazzelhoffs,76.86,BN,C. Ivory RB - BUF ,0.0,@NYJ,"Win, 41-10"
2018,10,Brian,DaHazzelhoffs,76.86,BN,V. McDonald TE - PIT ,10.4,CAR,"Win, 52-21"
2018,10,Brian,DaHazzelhoffs,76.86,BN,S. Watkins WR - KC ,0.0,ARI,"Win, 26-14"
2018,10,Brian,DaHazzelhoffs,76.86,BN,L. Vander Esch LB - DAL ,16.0,@PHI,"Win, 27-20"
2018,10,Mike,Mr Pig Skinner,157.42,QB,B. Roethlisberger QB - PIT ,37.82,CAR,"Win, 52-21"
2018,10,Mike,Mr Pig Skinner,157.42,RB,E. Elliott RB - DAL ,30.7,@PHI,"Win, 27-20"
2018,10,Mike,Mr Pig Skinner,157.42,RB,C. McCaffrey RB - CAR ,33.8,@PIT,"Loss, 21-52"
2018,10,Mike,Mr Pig Skinner,157.42,WR,D. Moore WR - SEA ,1.6,@LA,"Loss, 31-36"
2018,10,Mike,Mr Pig Skinner,157.42,WR,T. Smith WR - NO ,0.0,@CIN,"Win, 51-14"
2018,10,Mike,Mr Pig Skinner,157.42,TE,E. Ebron TE - IND ,25.1,JAX,"Win, 29-26"
2018,10,Mike,Mr Pig Skinner,157.42,W/R,M. Valdes-Scantling WR - GB ,4.4,MIA,"Win, 31-12"
2018,10,Mike,Mr Pig Skinner,157.42,K,M. Badgley K - LAC ,8.0,@LV,"Win, 20-6"
2018,10,Mike,Mr Pig Skinner,157.42,DEF,Bills DEF ,11.0,@NYJ,"Win, 41-10"
2018,10,Mike,Mr Pig Skinner,157.42,DP,J. Hicks LB - PHI ,5.0,DAL,"Loss, 20-27"
2018,10,Mike,Mr Pig Skinner,157.42,BN,A. Thielen WR - MIN ,0.0,Bye,  
2018,10,Mike,Mr Pig Skinner,157.42,BN,C. Hyde RB - JAX ,0.5,@IND,"Loss, 26-29"
2018,10,Mike,Mr Pig Skinner,157.42,BN,J. Brown WR - BAL ,0.0,Bye,  
2018,10,Mike,Mr Pig Skinner,157.42,BN,S. Diggs WR - MIN ,0.0,Bye,  
2018,10,Mike,Mr Pig Skinner,157.42,BN,B. Mayfield QB - CLE ,24.64,ATL,"Win, 28-16"
2018,10,Mike,Mr Pig Skinner,157.42,BN,Patriots DEF ,1.0,@TEN,"Loss, 10-34"
2018,10,Aaron,No Curses Only Blessings,88.8,QB,A. Luck QB - IND ,21.2,JAX,"Win, 29-26"
2018,10,Aaron,No Curses Only Blessings,88.8,RB,F. Gore RB - MIA ,10.2,@GB,"Loss, 12-31"
2018,10,Aaron,No Curses Only Blessings,88.8,RB,N. Hines RB - IND ,2.2,JAX,"Win, 29-26"
2018,10,Aaron,No Curses Only Blessings,88.8,WR,M. Sanu WR - ATL ,2.7,@CLE,"Loss, 16-28"
2018,10,Aaron,No Curses Only Blessings,88.8,WR,O. Beckham WR - NYG ,19.3,@SF,"Win, 27-23"
2018,10,Aaron,No Curses Only Blessings,88.8,TE,G. Kittle TE - SF ,8.3,NYG,"Loss, 23-27"
2018,10,Aaron,No Curses Only Blessings,88.8,W/R,D. Baldwin WR - SEA ,3.9,@LA,"Loss, 31-36"
2018,10,Aaron,No Curses Only Blessings,88.8,K,W. Lutz K - NO ,16.0,@CIN,"Win, 51-14"
2018,10,Aaron,No Curses Only Blessings,88.8,DEF,Falcons DEF ,1.0,@CLE,"Loss, 16-28"
2018,10,Aaron,No Curses Only Blessings,88.8,DP,D. Trevathan LB - CHI ,4.0,DET,"Win, 34-22"
2018,10,Aaron,No Curses Only Blessings,88.8,BN,M. Crabtree WR - BAL ,0.0,Bye,  
2018,10,Aaron,No Curses Only Blessings,88.8,BN,E. Sanders WR - DEN ,0.0,Bye,  
2018,10,Aaron,No Curses Only Blessings,88.8,BN,M. Lynch RB - LV ,0.0,LAC,"Loss, 6-20"
2018,10,Aaron,No Curses Only Blessings,88.8,BN,L. Murray RB - MIN ,0.0,Bye,  
2018,10,Aaron,No Curses Only Blessings,88.8,BN,D. Cook RB - MIN ,0.0,Bye,  
2018,10,Aaron,No Curses Only Blessings,88.8,BN,Vikings DEF ,0.0,Bye,  
2018,10,Alex,Mariota Kart,95.66,QB,P. Mahomes QB - KC ,20.06,ARI,"Win, 26-14"
2018,10,Alex,Mariota Kart,95.66,RB,J. White RB - NE ,2.6,@TEN,"Loss, 10-34"
2018,10,Alex,Mariota Kart,95.66,RB,N. Chubb RB - CLE ,33.9,ATL,"Win, 28-16"
2018,10,Alex,Mariota Kart,95.66,WR,M. Evans WR - TB ,5.1,WAS,"Loss, 3-16"
2018,10,Alex,Mariota Kart,95.66,WR,S. Shepard WR - NYG ,9.6,@SF,"Win, 27-23"
2018,10,Alex,Mariota Kart,95.66,TE,G. Olsen TE - CAR ,4.0,@PIT,"Loss, 21-52"
2018,10,Alex,Mariota Kart,95.66,W/R,A. Callaway WR - CLE ,3.9,ATL,"Win, 28-16"
2018,10,Alex,Mariota Kart,95.66,K,G. Gano K - CAR ,3.0,@PIT,"Loss, 21-52"
2018,10,Alex,Mariota Kart,95.66,DEF,Saints DEF ,9.0,@CIN,"Win, 51-14"
2018,10,Alex,Mariota Kart,95.66,DP,J. Smith LB - DAL ,4.5,@PHI,"Win, 27-20"
2018,10,Alex,Mariota Kart,95.66,BN,M. Stafford QB - DET ,17.86,@CHI,"Loss, 22-34"
2018,10,Alex,Mariota Kart,95.66,BN,D. Hopkins WR - HOU ,0.0,Bye,  
2018,10,Alex,Mariota Kart,95.66,BN,D. Henry RB - TEN ,17.8,NE,"Win, 34-10"
2018,10,Alex,Mariota Kart,95.66,BN,C. Davis WR - TEN ,18.5,NE,"Win, 34-10"
2018,10,Alex,Mariota Kart,95.66,BN,C. Carson RB - SEA ,0.0,@LA,"Loss, 31-36"
2018,10,Alex,Mariota Kart,95.66,BN,Texans DEF ,0.0,Bye,  
2018,11,AJ,Saquon Deez Nuts,113.45,QB,K. Cousins QB - MIN ,16.98,@CHI,"Loss, 20-25"
2018,11,AJ,Saquon Deez Nuts,113.45,RB,T. Coleman RB - ATL ,8.5,DAL,"Loss, 19-22"
2018,11,AJ,Saquon Deez Nuts,113.45,RB,A. Kamara RB - NO ,17.67,PHI,"Win, 48-7"
2018,11,AJ,Saquon Deez Nuts,113.45,WR,L. Fitzgerald WR - ARI ,14.3,LV,"Loss, 21-23"
2018,11,AJ,Saquon Deez Nuts,113.45,WR,A. Cooper WR - DAL ,3.6,@ATL,"Win, 22-19"
2018,11,AJ,Saquon Deez Nuts,113.45,TE,T. Kelce TE - KC ,18.7,@LA,"Loss, 51-54"
2018,11,AJ,Saquon Deez Nuts,113.45,W/R,T. Cohen RB - CHI ,5.2,MIN,"Win, 25-20"
2018,11,AJ,Saquon Deez Nuts,113.45,K,M. Prater K - DET ,10.0,CAR,"Win, 20-19"
2018,11,AJ,Saquon Deez Nuts,113.45,DEF,Bears DEF ,15.0,MIN,"Win, 25-20"
2018,11,AJ,Saquon Deez Nuts,113.45,DP,D. Kazee DB - ATL ,3.5,DAL,"Loss, 19-22"
2018,11,AJ,Saquon Deez Nuts,113.45,BN,J. Edelman WR - NE ,0.0,Bye,  
2018,11,AJ,Saquon Deez Nuts,113.45,BN,A. Green WR - CIN ,0.0,@BAL,"Loss, 21-24"
2018,11,AJ,Saquon Deez Nuts,113.45,BN,J. Gordon WR - NE ,0.0,Bye,  
2018,11,AJ,Saquon Deez Nuts,113.45,BN,D. Johnson RB - CLE ,0.0,Bye,  
2018,11,AJ,Saquon Deez Nuts,113.45,BN,T. Yeldon RB - JAX ,3.2,PIT,"Loss, 16-20"
2018,11,AJ,Saquon Deez Nuts,113.45,BN,M. Breida RB - SF ,0.0,Bye,  
2018,11,dan,DR Philthy,93.75,QB,A. Rodgers QB - GB ,21.58,@SEA,"Loss, 24-27"
2018,11,dan,DR Philthy,93.75,RB,L. Fournette RB - JAX ,20.1,PIT,"Loss, 16-20"
2018,11,dan,DR Philthy,93.75,RB,A. Ekeler RB - LAC ,6.9,DEN,"Loss, 22-23"
2018,11,dan,DR Philthy,93.75,WR,A. Jeffery WR - PHI ,3.3,@NO,"Loss, 7-48"
2018,11,dan,DR Philthy,93.75,WR,M. Williams WR - LAC ,5.6,DEN,"Loss, 22-23"
2018,11,dan,DR Philthy,93.75,TE,T. Burton TE - CHI ,0.9,MIN,"Win, 25-20"
2018,11,dan,DR Philthy,93.75,W/R,D. Westbrook WR - JAX ,6.37,PIT,"Loss, 16-20"
2018,11,dan,DR Philthy,93.75,K,B. Maher K - DAL ,11.0,@ATL,"Win, 22-19"
2018,11,dan,DR Philthy,93.75,DEF,Redskins DEF ,10.0,HOU,"Loss, 21-23"
2018,11,dan,DR Philthy,93.75,DP,J. Bates DB - CIN ,8.0,@BAL,"Loss, 21-24"
2018,11,dan,DR Philthy,93.75,BN,J. Cook TE - LV ,9.1,@ARI,"Win, 23-21"
2018,11,dan,DR Philthy,93.75,BN,L. McCoy RB - BUF ,0.0,Bye,  
2018,11,dan,DR Philthy,93.75,BN,A. Smith QB - WAS ,4.7,HOU,"Loss, 21-23"
2018,11,dan,DR Philthy,93.75,BN,J. Grant WR - MIA ,0.0,Bye,  
2018,11,dan,DR Philthy,93.75,BN,J. Myers K - NYJ ,0.0,Bye,  
2018,11,dan,DR Philthy,93.75,BN,Broncos DEF ,7.0,@LAC,"Win, 23-22"
2018,11,Kameron,Drunken Monkeys,137.52,QB,D. Brees QB - NO ,30.52,PHI,"Win, 48-7"
2018,11,Kameron,Drunken Monkeys,137.52,RB,D. Johnson RB - ARI ,15.4,LV,"Loss, 21-23"
2018,11,Kameron,Drunken Monkeys,137.52,RB,P. Lindsay RB - DEN ,22.6,@LAC,"Win, 23-22"
2018,11,Kameron,Drunken Monkeys,137.52,WR,D. Adams WR - GB ,16.6,@SEA,"Loss, 24-27"
2018,11,Kameron,Drunken Monkeys,137.52,WR,M. Thomas WR - NO ,15.2,PHI,"Win, 48-7"
2018,11,Kameron,Drunken Monkeys,137.52,TE,J. Heuerman TE - DEN ,2.0,@LAC,"Win, 23-22"
2018,11,Kameron,Drunken Monkeys,137.52,W/R,K. Johnson RB - DET ,15.7,CAR,"Win, 20-19"
2018,11,Kameron,Drunken Monkeys,137.52,K,G. Zuerlein K - LA ,12.0,KC,"Win, 54-51"
2018,11,Kameron,Drunken Monkeys,137.52,DEF,Chargers DEF ,0.0,DEN,"Loss, 22-23"
2018,11,Kameron,Drunken Monkeys,137.52,DP,C. Littleton LB - LA ,7.5,KC,"Win, 54-51"
2018,11,Kameron,Drunken Monkeys,137.52,BN,M. Ingram RB - NO ,22.3,PHI,"Win, 48-7"
2018,11,Kameron,Drunken Monkeys,137.52,BN,C. Thompson RB - WAS ,0.0,HOU,"Loss, 21-23"
2018,11,Kameron,Drunken Monkeys,137.52,BN,A. Robinson WR - CHI ,3.9,MIN,"Win, 25-20"
2018,11,Kameron,Drunken Monkeys,137.52,BN,I. Crowell RB - NYJ ,0.0,Bye,  
2018,11,Kameron,Drunken Monkeys,137.52,BN,D. Njoku TE - CLE ,0.0,Bye,  
2018,11,Kameron,Drunken Monkeys,137.52,BN,Patriots DEF ,0.0,Bye,  
2018,11,Matthew,Turf Muncher,89.82,QB,J. Goff QB - LA ,35.12,KC,"Win, 54-51"
2018,11,Matthew,Turf Muncher,89.82,RB,J. Howard RB - CHI ,6.5,MIN,"Win, 25-20"
2018,11,Matthew,Turf Muncher,89.82,RB,J. Conner RB - PIT ,5.9,@JAX,"Win, 20-16"
2018,11,Matthew,Turf Muncher,89.82,WR,D. Jackson WR - TB ,4.8,@NYG,"Loss, 35-38"
2018,11,Matthew,Turf Muncher,89.82,WR,R. Woods WR - LA ,13.2,KC,"Win, 54-51"
2018,11,Matthew,Turf Muncher,89.82,TE,J. Graham TE - GB ,1.3,@SEA,"Loss, 24-27"
2018,11,Matthew,Turf Muncher,89.82,W/R,N. Agholor WR - PHI ,1.0,@NO,"Loss, 7-48"
2018,11,Matthew,Turf Muncher,89.82,K,H. Butker K - KC ,8.0,@LA,"Loss, 51-54"
2018,11,Matthew,Turf Muncher,89.82,DEF,Bengals DEF ,5.0,@BAL,"Loss, 21-24"
2018,11,Matthew,Turf Muncher,89.82,DP,K. Mack LB - CHI ,9.0,MIN,"Win, 25-20"
2018,11,Matthew,Turf Muncher,89.82,BN,D. Sproles RB - PHI ,0.0,@NO,"Loss, 7-48"
2018,11,Matthew,Turf Muncher,89.82,BN,L. Miller RB - HOU ,10.8,@WAS,"Win, 23-21"
2018,11,Matthew,Turf Muncher,89.82,BN,L. Bell RB - PIT ,0.0,@JAX,"Win, 20-16"
2018,11,Matthew,Turf Muncher,89.82,BN,J. Landry WR - CLE ,0.0,Bye,  
2018,11,Matthew,Turf Muncher,89.82,BN,W. Fuller WR - HOU ,0.0,@WAS,"Win, 23-21"
2018,11,Matthew,Turf Muncher,89.82,BN,P. Barber RB - TB ,17.0,@NYG,"Loss, 35-38"
2018,11,Mike,I Shit In Your Mouth,109.05,QB,D. Watson QB - HOU ,10.02,@WAS,"Win, 23-21"
2018,11,Mike,I Shit In Your Mouth,109.05,RB,T. Gurley RB - LA ,9.4,KC,"Win, 54-51"
2018,11,Mike,I Shit In Your Mouth,109.05,RB,J. Mixon RB - CIN ,11.2,@BAL,"Loss, 21-24"
2018,11,Mike,I Shit In Your Mouth,109.05,WR,T. Hilton WR - IND ,27.5,TEN,"Win, 38-10"
2018,11,Mike,I Shit In Your Mouth,109.05,WR,T. Lockett WR - SEA ,10.33,GB,"Win, 27-24"
2018,11,Mike,I Shit In Your Mouth,109.05,TE,O. Howard TE - TB ,9.8,@NYG,"Loss, 35-38"
2018,11,Mike,I Shit In Your Mouth,109.05,W/R,C. Sutton WR - DEN ,7.8,@LAC,"Win, 23-22"
2018,11,Mike,I Shit In Your Mouth,109.05,K,M. Crosby K - GB ,6.0,@SEA,"Loss, 24-27"
2018,11,Mike,I Shit In Your Mouth,109.05,DEF,Chiefs DEF ,11.0,@LA,"Loss, 51-54"
2018,11,Mike,I Shit In Your Mouth,109.05,DP,T. Davis LB - DEN ,6.0,@LAC,"Win, 23-22"
2018,11,Mike,I Shit In Your Mouth,109.05,BN,G. Tate WR - PHI ,4.87,@NO,"Loss, 7-48"
2018,11,Mike,I Shit In Your Mouth,109.05,BN,G. Bernard RB - CIN ,2.5,@BAL,"Loss, 21-24"
2018,11,Mike,I Shit In Your Mouth,109.05,BN,M. Brown RB - LA ,2.5,KC,"Win, 54-51"
2018,11,Mike,I Shit In Your Mouth,109.05,BN,I. Smith RB - ATL ,3.2,DAL,"Loss, 19-22"
2018,11,Mike,I Shit In Your Mouth,109.05,BN,D. Moore WR - CAR ,21.7,@DET,"Loss, 19-20"
2018,11,Mike,I Shit In Your Mouth,109.05,BN,A. Williamson LB - NYJ ,0.0,Bye,  
2018,11,Rob,Shakin Bacon,109.64,QB,M. Ryan QB - ATL ,13.74,DAL,"Loss, 19-22"
2018,11,Rob,Shakin Bacon,109.64,RB,M. Gordon RB - LAC ,15.6,DEN,"Loss, 22-23"
2018,11,Rob,Shakin Bacon,109.64,RB,A. Collins RB - BAL ,7.8,CIN,"Win, 24-21"
2018,11,Rob,Shakin Bacon,109.64,WR,J. Jones WR - ATL ,17.8,DAL,"Loss, 19-22"
2018,11,Rob,Shakin Bacon,109.64,WR,J. Smith-Schuster WR - PIT ,11.4,@JAX,"Win, 20-16"
2018,11,Rob,Shakin Bacon,109.64,TE,J. Reed TE - WAS ,13.1,HOU,"Loss, 21-23"
2018,11,Rob,Shakin Bacon,109.64,W/R,T. Williams WR - LAC ,3.2,DEN,"Loss, 22-23"
2018,11,Rob,Shakin Bacon,109.64,K,K. Fairbairn K - HOU ,13.0,@WAS,"Win, 23-21"
2018,11,Rob,Shakin Bacon,109.64,DEF,Seahawks DEF ,5.0,GB,"Win, 27-24"
2018,11,Rob,Shakin Bacon,109.64,DP,A. Bethea DB - ARI ,9.0,LV,"Loss, 21-23"
2018,11,Rob,Shakin Bacon,109.64,BN,C. Newton QB - CAR ,24.48,@DET,"Loss, 19-20"
2018,11,Rob,Shakin Bacon,109.64,BN,J. Reynolds WR - LA ,14.0,KC,"Win, 54-51"
2018,11,Rob,Shakin Bacon,109.64,BN,C. Kirk WR - ARI ,16.23,LV,"Loss, 21-23"
2018,11,Rob,Shakin Bacon,109.64,BN,R. Penny RB - SEA ,4.6,GB,"Win, 27-24"
2018,11,Rob,Shakin Bacon,109.64,BN,C. Ridley WR - ATL ,3.7,DAL,"Loss, 19-22"
2018,11,Rob,Shakin Bacon,109.64,BN,S. Gostkowski K - NE ,0.0,Bye,  
2018,11,Colin,Im a scientist,152.67,QB,M. Trubisky QB - CHI ,14.9,MIN,"Win, 25-20"
2018,11,Colin,Im a scientist,152.67,RB,D. Lewis RB - TEN ,3.2,@IND,"Loss, 10-38"
2018,11,Colin,Im a scientist,152.67,RB,A. Peterson RB - WAS ,17.1,HOU,"Loss, 21-23"
2018,11,Colin,Im a scientist,152.67,WR,T. Hill WR - KC ,34.97,@LA,"Loss, 51-54"
2018,11,Colin,Im a scientist,152.67,WR,K. Golladay WR - DET ,17.3,CAR,"Win, 20-19"
2018,11,Colin,Im a scientist,152.67,TE,Z. Ertz TE - PHI ,1.5,@NO,"Loss, 7-48"
2018,11,Colin,Im a scientist,152.67,W/R,S. Barkley RB - NYG ,33.2,TB,"Win, 38-35"
2018,11,Colin,Im a scientist,152.67,K,J. Tucker K - BAL ,12.0,CIN,"Win, 24-21"
2018,11,Colin,Im a scientist,152.67,DEF,Cardinals DEF ,4.0,LV,"Loss, 21-23"
2018,11,Colin,Im a scientist,152.67,DP,M. Foster LB - WAS ,14.5,HOU,"Loss, 21-23"
2018,11,Colin,Im a scientist,152.67,BN,D. Thomas WR - HOU ,0.0,@WAS,"Win, 23-21"
2018,11,Colin,Im a scientist,152.67,BN,K. Rudolph TE - MIN ,2.3,@CHI,"Loss, 20-25"
2018,11,Colin,Im a scientist,152.67,BN,R. Wilson QB - SEA ,17.6,GB,"Win, 27-24"
2018,11,Colin,Im a scientist,152.67,BN,M. Goodwin WR - SF ,0.0,Bye,  
2018,11,Colin,Im a scientist,152.67,BN,M. Mack RB - IND ,12.9,TEN,"Win, 38-10"
2018,11,Colin,Im a scientist,152.67,BN,Eagles DEF ,-4.0,@NO,"Loss, 7-48"
2018,11,Sam,Downtown Brown,95.94,QB,C. Wentz QB - PHI ,0.84,@NO,"Loss, 7-48"
2018,11,Sam,Downtown Brown,95.94,RB,D. Martin RB - LV ,5.8,@ARI,"Win, 23-21"
2018,11,Sam,Downtown Brown,95.94,RB,A. Jones RB - GB ,22.3,@SEA,"Loss, 24-27"
2018,11,Sam,Downtown Brown,95.94,WR,A. Brown WR - PIT ,18.7,@JAX,"Win, 20-16"
2018,11,Sam,Downtown Brown,95.94,WR,K. Allen WR - LAC ,15.0,DEN,"Loss, 22-23"
2018,11,Sam,Downtown Brown,95.94,TE,J. Doyle TE - IND ,4.3,TEN,"Win, 38-10"
2018,11,Sam,Downtown Brown,95.94,W/R,M. Jones WR - DET ,0.0,CAR,"Win, 20-19"
2018,11,Sam,Downtown Brown,95.94,K,D. Bailey K - MIN ,7.0,@CHI,"Loss, 20-25"
2018,11,Sam,Downtown Brown,95.94,DEF,Colts DEF ,13.0,TEN,"Win, 38-10"
2018,11,Sam,Downtown Brown,95.94,DP,L. Kuechly LB - CAR ,9.0,@DET,"Loss, 19-20"
2018,11,Sam,Downtown Brown,95.94,BN,R. Fitzpatrick QB - TB ,8.08,@NYG,"Loss, 35-38"
2018,11,Sam,Downtown Brown,95.94,BN,K. Drake RB - MIA ,0.0,Bye,  
2018,11,Sam,Downtown Brown,95.94,BN,A. Hooper TE - ATL ,2.7,DAL,"Loss, 19-22"
2018,11,Sam,Downtown Brown,95.94,BN,R. Freeman RB - DEN ,9.0,@LAC,"Win, 23-22"
2018,11,Sam,Downtown Brown,95.94,BN,S. Michel RB - NE ,0.0,Bye,  
2018,11,Sam,Downtown Brown,95.94,BN,R. Gould K - SF ,0.0,Bye,  
2018,11,Brian,DaHazzelhoffs,84.14,QB,P. Rivers QB - LAC ,19.64,DEN,"Loss, 22-23"
2018,11,Brian,DaHazzelhoffs,84.14,RB,M. Davis RB - SEA ,5.0,GB,"Win, 27-24"
2018,11,Brian,DaHazzelhoffs,84.14,RB,K. Hunt RB ,17.1,Bye,  
2018,11,Brian,DaHazzelhoffs,84.14,WR,B. Cooks WR - LA ,10.7,KC,"Win, 54-51"
2018,11,Brian,DaHazzelhoffs,84.14,WR,T. Boyd WR - CIN ,7.1,@BAL,"Loss, 21-24"
2018,11,Brian,DaHazzelhoffs,84.14,TE,V. McDonald TE - PIT ,8.7,@JAX,"Win, 20-16"
2018,11,Brian,DaHazzelhoffs,84.14,W/R,D. Funchess WR - CAR ,3.9,@DET,"Loss, 19-20"
2018,11,Brian,DaHazzelhoffs,84.14,K,D. Hopkins K - WAS ,3.0,HOU,"Loss, 21-23"
2018,11,Brian,DaHazzelhoffs,84.14,DEF,Titans DEF ,-4.0,@IND,"Loss, 10-38"
2018,11,Brian,DaHazzelhoffs,84.14,DP,D. Leonard LB - IND ,13.0,TEN,"Win, 38-10"
2018,11,Brian,DaHazzelhoffs,84.14,BN,R. Gronkowski TE - NE ,0.0,Bye,  
2018,11,Brian,DaHazzelhoffs,84.14,BN,T. Brady QB - NE ,0.0,Bye,  
2018,11,Brian,DaHazzelhoffs,84.14,BN,C. Ivory RB - BUF ,0.0,Bye,  
2018,11,Brian,DaHazzelhoffs,84.14,BN,S. Watkins WR - KC ,0.4,@LA,"Loss, 51-54"
2018,11,Brian,DaHazzelhoffs,84.14,BN,Rams DEF ,21.0,KC,"Win, 54-51"
2018,11,Brian,DaHazzelhoffs,84.14,BN,L. Vander Esch LB - DAL ,11.0,@ATL,"Win, 22-19"
2018,11,Mike,Mr Pig Skinner,112.26,QB,B. Roethlisberger QB - PIT ,20.66,@JAX,"Win, 20-16"
2018,11,Mike,Mr Pig Skinner,112.26,RB,E. Elliott RB - DAL ,26.1,@ATL,"Win, 22-19"
2018,11,Mike,Mr Pig Skinner,112.26,RB,C. McCaffrey RB - CAR ,11.0,@DET,"Loss, 19-20"
2018,11,Mike,Mr Pig Skinner,112.26,WR,A. Thielen WR - MIN ,8.6,@CHI,"Loss, 20-25"
2018,11,Mike,Mr Pig Skinner,112.26,WR,S. Diggs WR - MIN ,18.6,@CHI,"Loss, 20-25"
2018,11,Mike,Mr Pig Skinner,112.26,TE,E. Ebron TE - IND ,0.0,TEN,"Win, 38-10"
2018,11,Mike,Mr Pig Skinner,112.26,W/R,J. Brown WR - BAL ,2.3,CIN,"Win, 24-21"
2018,11,Mike,Mr Pig Skinner,112.26,K,A. Rosas K - NYG ,10.0,TB,"Win, 38-35"
2018,11,Mike,Mr Pig Skinner,112.26,DEF,Steelers DEF ,9.0,@JAX,"Win, 20-16"
2018,11,Mike,Mr Pig Skinner,112.26,DP,J. Hicks LB - PHI ,6.0,@NO,"Loss, 7-48"
2018,11,Mike,Mr Pig Skinner,112.26,BN,C. Hyde RB - JAX ,4.4,PIT,"Loss, 16-20"
2018,11,Mike,Mr Pig Skinner,112.26,BN,A. Humphries WR - TB ,12.67,@NYG,"Loss, 35-38"
2018,11,Mike,Mr Pig Skinner,112.26,BN,J. Richard RB - LV ,11.5,@ARI,"Win, 23-21"
2018,11,Mike,Mr Pig Skinner,112.26,BN,D. Moore WR - SEA ,5.7,GB,"Win, 27-24"
2018,11,Mike,Mr Pig Skinner,112.26,BN,B. Mayfield QB - CLE ,0.0,Bye,  
2018,11,Mike,Mr Pig Skinner,112.26,BN,M. Valdes-Scantling WR - GB ,0.8,@SEA,"Loss, 24-27"
2018,11,Aaron,No Curses Only Blessings,77.78,QB,A. Luck QB - IND ,23.88,TEN,"Win, 38-10"
2018,11,Aaron,No Curses Only Blessings,77.78,RB,D. Cook RB - MIN ,-1.0,@CHI,"Loss, 20-25"
2018,11,Aaron,No Curses Only Blessings,77.78,RB,N. Hines RB - IND ,3.4,TEN,"Win, 38-10"
2018,11,Aaron,No Curses Only Blessings,77.78,WR,E. Sanders WR - DEN ,6.2,@LAC,"Win, 23-22"
2018,11,Aaron,No Curses Only Blessings,77.78,WR,O. Beckham WR - NYG ,14.5,TB,"Win, 38-35"
2018,11,Aaron,No Curses Only Blessings,77.78,TE,M. Andrews TE - BAL ,1.9,CIN,"Win, 24-21"
2018,11,Aaron,No Curses Only Blessings,77.78,W/R,M. Sanu WR - ATL ,5.9,DAL,"Loss, 19-22"
2018,11,Aaron,No Curses Only Blessings,77.78,K,W. Lutz K - NO ,13.0,PHI,"Win, 48-7"
2018,11,Aaron,No Curses Only Blessings,77.78,DEF,Vikings DEF ,8.0,@CHI,"Loss, 20-25"
